success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,view_history,rt,stimulus,response,task,retrieval_group,correct_response,correct
,,,,,image-keyboard-response,24,160991,0.0-5.0-1.9,2,,null,img/encoding_events/Event_5.jpg,null,,,,
,,,,,html-keyboard-response,25,161492,0.0-5.0-0.10,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,26,167506,0.0-5.0-1.10,2,,null,img/encoding_events/Event_13.jpg,null,,,,
,,,,,html-keyboard-response,27,168010,0.0-5.0-0.11,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,28,174014,0.0-5.0-1.11,2,,null,img/encoding_events/Event_21.jpg,null,,,,
,,,,,html-keyboard-response,29,174526,0.0-5.0-0.12,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,30,180540,0.0-5.0-1.12,2,,null,img/encoding_events/Event_6.jpg,null,,,,
,,,,,html-keyboard-response,31,181053,0.0-5.0-0.13,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,32,187061,0.0-5.0-1.13,2,,null,img/encoding_events/Event_7.jpg,null,,,,
,,,,,html-keyboard-response,33,187573,0.0-5.0-0.14,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,34,193586,0.0-5.0-1.14,2,,null,img/encoding_events/Event_12.jpg,null,,,,
,,,,,html-keyboard-response,35,194088,0.0-5.0-0.15,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,36,200101,0.0-5.0-1.15,2,,null,img/encoding_events/Event_2.jpg,null,,,,
,,,,,html-keyboard-response,37,200615,0.0-5.0-0.16,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,38,206631,0.0-5.0-1.16,2,,null,img/encoding_events/Event_17.jpg,null,,,,
,,,,,html-keyboard-response,39,207134,0.0-5.0-0.17,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,40,213156,0.0-5.0-1.17,2,,null,img/encoding_events/Event_18.jpg,null,,,,
,,,,,html-keyboard-response,41,213668,0.0-5.0-0.18,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,42,219670,0.0-5.0-1.18,2,,null,img/encoding_events/Event_20.jpg,null,,,,
,,,,,html-keyboard-response,43,220175,0.0-5.0-0.19,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,44,226187,0.0-5.0-1.19,2,,null,img/encoding_events/Event_10.jpg,null,,,,
,,,,,html-keyboard-response,45,226704,0.0-5.0-0.20,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,46,232729,0.0-5.0-1.20,2,,null,img/encoding_events/Event_22.jpg,null,,,,
,,,,,html-keyboard-response,47,233243,0.0-5.0-0.21,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,48,239247,0.0-5.0-1.21,2,,null,img/encoding_events/Event_9.jpg,null,,,,
,,,,,html-keyboard-response,49,239757,0.0-5.0-0.22,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,50,245775,0.0-5.0-1.22,2,,null,img/encoding_events/Event_11.jpg,null,,,,
,,,,,html-keyboard-response,51,246287,0.0-5.0-0.23,2,,null,"<div style=""font-size:60px;"">+</div>",null,fixation,,,
,,,,,image-keyboard-response,52,252294,0.0-5.0-1.23,2,,null,img/encoding_events/Event_8.jpg,null,,,,
,,,,,instructions,53,277232,0.0-6.0,2,"[{""page_index"":0,""viewing_time"":2623},{""page_index"":1,""viewing_time"":2345},{""page_index"":2,""viewing_time"":2589},{""page_index"":3,""viewing_time"":11964},{""page_index"":4,""viewing_time"":2585},{""page_index"":5,""viewing_time"":1814},{""page_index"":6,""viewing_time"":1017}]",24938,,,,,,
,,,,,image-keyboard-response,54,281816,0.0-7.0-0.0-0.0,2,,2081,img/testing_events/Ba/Test_Ba_Event_17.jpg,c,response,Ba,c,TRUE
,,,,,image-keyboard-response,55,283203,0.0-7.0-0.0-0.1,2,,1386,img/testing_events/Ba/Test_Ba_Event_14.jpg,n,response,Ba,n,TRUE
,,,,,image-keyboard-response,56,286779,0.0-7.0-0.0-0.2,2,,3574,img/testing_events/Ba/Test_Ba_Event_3.jpg,e,response,Ba,e,TRUE
,,,,,image-keyboard-response,57,288915,0.0-7.0-0.0-0.3,2,,2135,img/testing_events/Ba/Test_Ba_Event_11.jpg,e,response,Ba,e,TRUE
,,,,,image-keyboard-response,58,293406,0.0-7.0-0.0-0.4,2,,4490,img/testing_events/Ba/Test_Ba_Event_8.jpg,u,response,Ba,u,TRUE
,,,,,image-keyboard-response,59,296807,0.0-7.0-0.0-0.5,2,,3400,img/testing_events/Ba/Test_Ba_Event_23.jpg,e,response,Ba,e,TRUE
,,,,,image-keyboard-response,60,301197,0.0-7.0-0.0-0.6,2,,4390,img/testing_events/Ba/Test_Ba_Event_20.jpg,u,response,Ba,u,TRUE
,,,,,image-keyboard-response,61,302697,0.0-7.0-0.0-0.7,2,,1499,img/testing_events/Ba/Test_Ba_Event_16.jpg,u,response,Ba,u,TRUE
,,,,,image-keyboard-response,62,304367,0.0-7.0-0.0-0.8,2,,1669,img/testing_events/Ba/Test_Ba_Event_22.jpg,n,response,Ba,n,TRUE
,,,,,image-keyboard-response,63,305676,0.0-7.0-0.0-0.9,2,,1308,img/testing_events/Ba/Test_Ba_Event_5.jpg,c,response,Ba,c,TRUE
,,,,,image-keyboard-response,64,308642,0.0-7.0-0.0-0.10,2,,2965,img/testing_events/Ba/Test_Ba_Event_7.jpg,e,response,Ba,e,TRUE
,,,,,image-keyboard-response,65,310839,0.0-7.0-0.0-0.11,2,,2196,img/testing_events/Ba/Test_Ba_Event_4.jpg,u,response,Ba,u,TRUE
,,,,,image-keyboard-response,66,311594,0.0-7.0-0.0-0.12,2,,754,img/testing_events/Ba/Test_Ba_Event_19.jpg,e,response,Ba,e,TRUE
,,,,,image-keyboard-response,67,317552,0.0-7.0-0.0-0.13,2,,5957,img/testing_events/Ba/Test_Ba_Event_6.jpg,n,response,Ba,n,TRUE
,,,,,image-keyboard-response,68,319083,0.0-7.0-0.0-0.14,2,,1530,img/testing_events/Ba/Test_Ba_Event_18.jpg,n,response,Ba,n,TRUE
,,,,,image-keyboard-response,69,323102,0.0-7.0-0.0-0.15,2,,4019,img/testing_events/Ba/Test_Ba_Event_24.jpg,u,response,Ba,u,TRUE
,,,,,image-keyboard-response,70,324533,0.0-7.0-0.0-0.16,2,,1430,img/testing_events/Ba/Test_Ba_Event_13.jpg,c,response,Ba,c,TRUE
,,,,,image-keyboard-response,71,325843,0.0-7.0-0.0-0.17,2,,1309,img/testing_events/Ba/Test_Ba_Event_10.jpg,e,response,Ba,n,FALSE
,,,,,image-keyboard-response,72,327688,0.0-7.0-0.0-0.18,2,,1845,img/testing_events/Ba/Test_Ba_Event_21.jpg,c,response,Ba,c,TRUE
,,,,,image-keyboard-response,73,330132,0.0-7.0-0.0-0.19,2,,2444,img/testing_events/Ba/Test_Ba_Event_15.jpg,e,response,Ba,e,TRUE
,,,,,image-keyboard-response,74,332951,0.0-7.0-0.0-0.20,2,,2818,img/testing_events/Ba/Test_Ba_Event_9.jpg,c,response,Ba,c,TRUE
,,,,,image-keyboard-response,75,334411,0.0-7.0-0.0-0.21,2,,1459,img/testing_events/Ba/Test_Ba_Event_1.jpg,c,response,Ba,c,TRUE
,,,,,image-keyboard-response,76,337873,0.0-7.0-0.0-0.22,2,,3462,img/testing_events/Ba/Test_Ba_Event_2.jpg,n,response,Ba,n,TRUE
,,,,,image-keyboard-response,77,340465,0.0-7.0-0.0-0.23,2,,2590,img/testing_events/Ba/Test_Ba_Event_12.jpg,u,response,Ba,u,TRUE
,,,,,image-keyboard-response,78,342819,0.0-7.0-1.0-0.0,2,,2353,img/testing_events/Ab/Test_Ab_Event_11.jpg,c,response,Ab,c,TRUE
,,,,,image-keyboard-response,79,344698,0.0-7.0-1.0-0.1,2,,1877,img/testing_events/Ab/Test_Ab_Event_10.jpg,u,response,Ab,u,TRUE
,,,,,image-keyboard-response,80,347572,0.0-7.0-1.0-0.2,2,,2873,img/testing_events/Ab/Test_Ab_Event_7.jpg,c,response,Ab,c,TRUE
,,,,,image-keyboard-response,81,350121,0.0-7.0-1.0-0.3,2,,2548,img/testing_events/Ab/Test_Ab_Event_5.jpg,e,response,Ab,e,TRUE
,,,,,image-keyboard-response,82,351689,0.0-7.0-1.0-0.4,2,,1568,img/testing_events/Ab/Test_Ab_Event_16.jpg,n,response,Ab,n,TRUE
,,,,,image-keyboard-response,83,354489,0.0-7.0-1.0-0.5,2,,2799,img/testing_events/Ab/Test_Ab_Event_18.jpg,u,response,Ab,u,TRUE
,,,,,image-keyboard-response,84,356670,0.0-7.0-1.0-0.6,2,,2180,img/testing_events/Ab/Test_Ab_Event_20.jpg,n,response,Ab,n,TRUE
,,,,,image-keyboard-response,85,358159,0.0-7.0-1.0-0.7,2,,1489,img/testing_events/Ab/Test_Ab_Event_15.jpg,c,response,Ab,c,TRUE
,,,,,image-keyboard-response,86,359520,0.0-7.0-1.0-0.8,2,,1360,img/testing_events/Ab/Test_Ab_Event_13.jpg,e,response,Ab,e,TRUE
,,,,,image-keyboard-response,87,362839,0.0-7.0-1.0-0.9,2,,3318,img/testing_events/Ab/Test_Ab_Event_24.jpg,n,response,Ab,n,TRUE
,,,,,image-keyboard-response,88,366614,0.0-7.0-1.0-0.10,2,,3774,img/testing_events/Ab/Test_Ab_Event_4.jpg,n,response,Ab,n,TRUE
,,,,,image-keyboard-response,89,370307,0.0-7.0-1.0-0.11,2,,3693,img/testing_events/Ab/Test_Ab_Event_22.jpg,u,response,Ab,u,TRUE
,,,,,image-keyboard-response,90,371764,0.0-7.0-1.0-0.12,2,,1457,img/testing_events/Ab/Test_Ab_Event_17.jpg,e,response,Ab,e,TRUE
,,,,,image-keyboard-response,91,378537,0.0-7.0-1.0-0.13,2,,6772,img/testing_events/Ab/Test_Ab_Event_2.jpg,u,response,Ab,u,TRUE
,,,,,image-keyboard-response,92,379566,0.0-7.0-1.0-0.14,2,,1028,img/testing_events/Ab/Test_Ab_Event_19.jpg,c,response,Ab,c,TRUE
,,,,,image-keyboard-response,93,381887,0.0-7.0-1.0-0.15,2,,2320,img/testing_events/Ab/Test_Ab_Event_8.jpg,e,response,Ab,n,FALSE
,,,,,image-keyboard-response,94,386449,0.0-7.0-1.0-0.16,2,,4561,img/testing_events/Ab/Test_Ab_Event_14.jpg,u,response,Ab,u,TRUE
,,,,,image-keyboard-response,95,389950,0.0-7.0-1.0-0.17,2,,3500,img/testing_events/Ab/Test_Ab_Event_3.jpg,c,response,Ab,c,TRUE
,,,,,image-keyboard-response,96,391509,0.0-7.0-1.0-0.18,2,,1559,img/testing_events/Ab/Test_Ab_Event_21.jpg,e,response,Ab,e,TRUE
,,,,,image-keyboard-response,97,393236,0.0-7.0-1.0-0.19,2,,1726,img/testing_events/Ab/Test_Ab_Event_23.jpg,c,response,Ab,c,TRUE
,,,,,image-keyboard-response,98,395879,0.0-7.0-1.0-0.20,2,,2642,img/testing_events/Ab/Test_Ab_Event_12.jpg,n,response,Ab,n,TRUE
,,,,,image-keyboard-response,99,397023,0.0-7.0-1.0-0.21,2,,1144,img/testing_events/Ab/Test_Ab_Event_1.jpg,e,response,Ab,e,TRUE
,,,,,image-keyboard-response,100,398546,0.0-7.0-1.0-0.22,2,,1522,img/testing_events/Ab/Test_Ab_Event_9.jpg,u,response,Ab,e,FALSE
,,,,,image-keyboard-response,101,400373,0.0-7.0-1.0-0.23,2,,1826,img/testing_events/Ab/Test_Ab_Event_6.jpg,u,response,Ab,u,TRUE
,,,,,image-keyboard-response,102,403024,0.0-7.0-2.0-0.0,2,,2651,img/testing_events/Ca/Test_Ca_Event_23.jpg,c,response,Ca,c,TRUE
,,,,,image-keyboard-response,103,406500,0.0-7.0-2.0-0.1,2,,3475,img/testing_events/Ca/Test_Ca_Event_3.jpg,u,response,Ca,c,FALSE
,,,,,image-keyboard-response,104,409267,0.0-7.0-2.0-0.2,2,,2767,img/testing_events/Ca/Test_Ca_Event_4.jpg,n,response,Ca,n,TRUE
,,,,,image-keyboard-response,105,410575,0.0-7.0-2.0-0.3,2,,1307,img/testing_events/Ca/Test_Ca_Event_20.jpg,n,response,Ca,n,TRUE
,,,,,image-keyboard-response,106,414780,0.0-7.0-2.0-0.4,2,,4204,img/testing_events/Ca/Test_Ca_Event_24.jpg,n,response,Ca,n,TRUE
,,,,,image-keyboard-response,107,417037,0.0-7.0-2.0-0.5,2,,2257,img/testing_events/Ca/Test_Ca_Event_12.jpg,c,response,Ca,n,FALSE
,,,,,image-keyboard-response,108,418338,0.0-7.0-2.0-0.6,2,,1299,img/testing_events/Ca/Test_Ca_Event_19.jpg,u,response,Ca,c,FALSE
,,,,,image-keyboard-response,109,419883,0.0-7.0-2.0-0.7,2,,1544,img/testing_events/Ca/Test_Ca_Event_2.jpg,u,response,Ca,u,TRUE
,,,,,image-keyboard-response,110,422651,0.0-7.0-2.0-0.8,2,,2768,img/testing_events/Ca/Test_Ca_Event_18.jpg,c,response,Ca,u,FALSE
,,,,,image-keyboard-response,111,425069,0.0-7.0-2.0-0.9,2,,2417,img/testing_events/Ca/Test_Ca_Event_6.jpg,c,response,Ca,u,FALSE
,,,,,image-keyboard-response,112,426200,0.0-7.0-2.0-0.10,2,,1130,img/testing_events/Ca/Test_Ca_Event_17.jpg,e,response,Ca,e,TRUE
,,,,,image-keyboard-response,113,428081,0.0-7.0-2.0-0.11,2,,1881,img/testing_events/Ca/Test_Ca_Event_1.jpg,e,response,Ca,e,TRUE
,,,,,image-keyboard-response,114,430547,0.0-7.0-2.0-0.12,2,,2464,img/testing_events/Ca/Test_Ca_Event_15.jpg,u,response,Ca,c,FALSE
,,,,,image-keyboard-response,115,432227,0.0-7.0-2.0-0.13,2,,1680,img/testing_events/Ca/Test_Ca_Event_10.jpg,n,response,Ca,u,FALSE
,,,,,image-keyboard-response,116,433388,0.0-7.0-2.0-0.14,2,,1160,img/testing_events/Ca/Test_Ca_Event_8.jpg,c,response,Ca,n,FALSE
,,,,,image-keyboard-response,117,435964,0.0-7.0-2.0-0.15,2,,2574,img/testing_events/Ca/Test_Ca_Event_21.jpg,n,response,Ca,e,FALSE
,,,,,image-keyboard-response,118,437356,0.0-7.0-2.0-0.16,2,,1391,img/testing_events/Ca/Test_Ca_Event_7.jpg,u,response,Ca,c,FALSE
,,,,,image-keyboard-response,119,440411,0.0-7.0-2.0-0.17,2,,3055,img/testing_events/Ca/Test_Ca_Event_13.jpg,e,response,Ca,e,TRUE
,,,,,image-keyboard-response,120,442256,0.0-7.0-2.0-0.18,2,,1844,img/testing_events/Ca/Test_Ca_Event_14.jpg,n,response,Ca,u,FALSE
,,,,,image-keyboard-response,121,443803,0.0-7.0-2.0-0.19,2,,1546,img/testing_events/Ca/Test_Ca_Event_11.jpg,c,response,Ca,c,TRUE
,,,,,image-keyboard-response,122,446503,0.0-7.0-2.0-0.20,2,,2698,img/testing_events/Ca/Test_Ca_Event_5.jpg,e,response,Ca,e,TRUE
,,,,,image-keyboard-response,123,448257,0.0-7.0-2.0-0.21,2,,1754,img/testing_events/Ca/Test_Ca_Event_22.jpg,n,response,Ca,u,FALSE
,,,,,image-keyboard-response,124,449377,0.0-7.0-2.0-0.22,2,,1119,img/testing_events/Ca/Test_Ca_Event_9.jpg,u,response,Ca,e,FALSE
,,,,,image-keyboard-response,125,452930,0.0-7.0-2.0-0.23,2,,3552,img/testing_events/Ca/Test_Ca_Event_16.jpg,u,response,Ca,n,FALSE
,,,,,image-keyboard-response,126,457142,0.0-7.0-3.0-0.0,2,,4211,img/testing_events/Cb/Test_Cb_Event_13.jpg,u,response,Cb,u,TRUE
,,,,,image-keyboard-response,127,458906,0.0-7.0-3.0-0.1,2,,1763,img/testing_events/Cb/Test_Cb_Event_22.jpg,c,response,Cb,c,TRUE
,,,,,image-keyboard-response,128,461583,0.0-7.0-3.0-0.2,2,,2676,img/testing_events/Cb/Test_Cb_Event_11.jpg,n,response,Cb,n,TRUE
,,,,,image-keyboard-response,129,463164,0.0-7.0-3.0-0.3,2,,1580,img/testing_events/Cb/Test_Cb_Event_7.jpg,u,response,Cb,n,FALSE
,,,,,image-keyboard-response,130,464739,0.0-7.0-3.0-0.4,2,,1574,img/testing_events/Cb/Test_Cb_Event_1.jpg,c,response,Cb,u,FALSE
,,,,,image-keyboard-response,131,465904,0.0-7.0-3.0-0.5,2,,1164,img/testing_events/Cb/Test_Cb_Event_2.jpg,c,response,Cb,c,TRUE
,,,,,image-keyboard-response,132,467632,0.0-7.0-3.0-0.6,2,,1728,img/testing_events/Cb/Test_Cb_Event_21.jpg,u,response,Cb,u,TRUE
,,,,,image-keyboard-response,133,469911,0.0-7.0-3.0-0.7,2,,2278,img/testing_events/Cb/Test_Cb_Event_4.jpg,c,response,Cb,e,FALSE
,,,,,image-keyboard-response,134,471138,0.0-7.0-3.0-0.8,2,,1226,img/testing_events/Cb/Test_Cb_Event_24.jpg,e,response,Cb,e,TRUE
,,,,,image-keyboard-response,135,472385,0.0-7.0-3.0-0.9,2,,1247,img/testing_events/Cb/Test_Cb_Event_5.jpg,u,response,Cb,u,TRUE
,,,,,image-keyboard-response,136,474354,0.0-7.0-3.0-0.10,2,,1969,img/testing_events/Cb/Test_Cb_Event_3.jpg,u,response,Cb,n,FALSE
,,,,,image-keyboard-response,137,475596,0.0-7.0-3.0-0.11,2,,1241,img/testing_events/Cb/Test_Cb_Event_9.jpg,c,response,Cb,u,FALSE
,,,,,image-keyboard-response,138,476620,0.0-7.0-3.0-0.12,2,,1023,img/testing_events/Cb/Test_Cb_Event_6.jpg,u,response,Cb,c,FALSE
,,,,,image-keyboard-response,139,478853,0.0-7.0-3.0-0.13,2,,2233,img/testing_events/Cb/Test_Cb_Event_15.jpg,e,response,Cb,n,FALSE
,,,,,image-keyboard-response,140,480150,0.0-7.0-3.0-0.14,2,,1296,img/testing_events/Cb/Test_Cb_Event_20.jpg,e,response,Cb,e,TRUE
,,,,,image-keyboard-response,141,481517,0.0-7.0-3.0-0.15,2,,1366,img/testing_events/Cb/Test_Cb_Event_17.jpg,u,response,Cb,u,TRUE
,,,,,image-keyboard-response,142,483146,0.0-7.0-3.0-0.16,2,,1627,img/testing_events/Cb/Test_Cb_Event_8.jpg,c,response,Cb,e,FALSE
,,,,,image-keyboard-response,143,484652,0.0-7.0-3.0-0.17,2,,1505,img/testing_events/Cb/Test_Cb_Event_23.jpg,n,response,Cb,n,TRUE
,,,,,image-keyboard-response,144,488845,0.0-7.0-3.0-0.18,2,,4192,img/testing_events/Cb/Test_Cb_Event_16.jpg,u,response,Cb,e,FALSE
,,,,,image-keyboard-response,145,490437,0.0-7.0-3.0-0.19,2,,1591,img/testing_events/Cb/Test_Cb_Event_14.jpg,u,response,Cb,c,FALSE
,,,,,image-keyboard-response,146,493725,0.0-7.0-3.0-0.20,2,,3287,img/testing_events/Cb/Test_Cb_Event_10.jpg,n,response,Cb,c,FALSE
,,,,,image-keyboard-response,147,495749,0.0-7.0-3.0-0.21,2,,2023,img/testing_events/Cb/Test_Cb_Event_19.jpg,e,response,Cb,n,FALSE
,,,,,image-keyboard-response,148,497499,0.0-7.0-3.0-0.22,2,,1749,img/testing_events/Cb/Test_Cb_Event_18.jpg,c,response,Cb,c,TRUE
,,,,,image-keyboard-response,149,498765,0.0-7.0-3.0-0.23,2,,1264,img/testing_events/Cb/Test_Cb_Event_12.jpg,e,response,Cb,e,TRUE
,,,,,image-keyboard-response,150,500346,0.0-7.0-4.0-0.0,2,,1579,img/testing_events/Bc/Test_Bc_Event_5.jpg,n,response,Bc,n,TRUE
,,,,,image-keyboard-response,151,502932,0.0-7.0-4.0-0.1,2,,2586,img/testing_events/Bc/Test_Bc_Event_15.jpg,n,response,Bc,u,FALSE
,,,,,image-keyboard-response,152,505028,0.0-7.0-4.0-0.2,2,,2095,img/testing_events/Bc/Test_Bc_Event_12.jpg,u,response,Bc,c,FALSE
,,,,,image-keyboard-response,153,506317,0.0-7.0-4.0-0.3,2,,1288,img/testing_events/Bc/Test_Bc_Event_13.jpg,c,response,Bc,n,FALSE
,,,,,image-keyboard-response,154,508482,0.0-7.0-4.0-0.4,2,,2165,img/testing_events/Bc/Test_Bc_Event_17.jpg,n,response,Bc,n,TRUE
,,,,,image-keyboard-response,155,510763,0.0-7.0-4.0-0.5,2,,2280,img/testing_events/Bc/Test_Bc_Event_23.jpg,u,response,Bc,u,TRUE
,,,,,image-keyboard-response,156,512816,0.0-7.0-4.0-0.6,2,,2053,img/testing_events/Bc/Test_Bc_Event_19.jpg,e,response,Bc,u,FALSE
,,,,,image-keyboard-response,157,514441,0.0-7.0-4.0-0.7,2,,1624,img/testing_events/Bc/Test_Bc_Event_20.jpg,c,response,Bc,c,TRUE
,,,,,image-keyboard-response,158,515434,0.0-7.0-4.0-0.8,2,,992,img/testing_events/Bc/Test_Bc_Event_1.jpg,c,response,Bc,n,FALSE
,,,,,image-keyboard-response,159,517682,0.0-7.0-4.0-0.9,2,,2247,img/testing_events/Bc/Test_Bc_Event_21.jpg,u,response,Bc,n,FALSE
,,,,,image-keyboard-response,160,518667,0.0-7.0-4.0-0.10,2,,984,img/testing_events/Bc/Test_Bc_Event_18.jpg,e,response,Bc,e,TRUE
,,,,,image-keyboard-response,161,519768,0.0-7.0-4.0-0.11,2,,1101,img/testing_events/Bc/Test_Bc_Event_2.jpg,e,response,Bc,e,TRUE
,,,,,image-keyboard-response,162,521738,0.0-7.0-4.0-0.12,2,,1969,img/testing_events/Bc/Test_Bc_Event_16.jpg,u,response,Bc,c,FALSE
,,,,,image-keyboard-response,163,523102,0.0-7.0-4.0-0.13,2,,1363,img/testing_events/Bc/Test_Bc_Event_8.jpg,u,response,Bc,c,FALSE
,,,,,image-keyboard-response,164,524431,0.0-7.0-4.0-0.14,2,,1328,img/testing_events/Bc/Test_Bc_Event_4.jpg,u,response,Bc,c,FALSE
,,,,,image-keyboard-response,165,525870,0.0-7.0-4.0-0.15,2,,1438,img/testing_events/Bc/Test_Bc_Event_9.jpg,e,response,Bc,n,FALSE
,,,,,image-keyboard-response,166,527376,0.0-7.0-4.0-0.16,2,,1505,img/testing_events/Bc/Test_Bc_Event_14.jpg,c,response,Bc,e,FALSE
,,,,,image-keyboard-response,167,528767,0.0-7.0-4.0-0.17,2,,1389,img/testing_events/Bc/Test_Bc_Event_11.jpg,c,response,Bc,u,FALSE
,,,,,image-keyboard-response,168,529814,0.0-7.0-4.0-0.18,2,,1046,img/testing_events/Bc/Test_Bc_Event_6.jpg,u,response,Bc,e,FALSE
,,,,,image-keyboard-response,169,530630,0.0-7.0-4.0-0.19,2,,815,img/testing_events/Bc/Test_Bc_Event_24.jpg,e,response,Bc,c,FALSE
,,,,,image-keyboard-response,170,531888,0.0-7.0-4.0-0.20,2,,1258,img/testing_events/Bc/Test_Bc_Event_3.jpg,u,response,Bc,u,TRUE
,,,,,image-keyboard-response,171,533851,0.0-7.0-4.0-0.21,2,,1962,img/testing_events/Bc/Test_Bc_Event_22.jpg,e,response,Bc,e,TRUE
,,,,,image-keyboard-response,172,535162,0.0-7.0-4.0-0.22,2,,1311,img/testing_events/Bc/Test_Bc_Event_10.jpg,e,response,Bc,e,TRUE
,,,,,image-keyboard-response,173,536380,0.0-7.0-4.0-0.23,2,,1217,img/testing_events/Bc/Test_Bc_Event_7.jpg,c,response,Bc,u,FALSE
,,,,,image-keyboard-response,174,537758,0.0-7.0-5.0-0.0,2,,1378,img/testing_events/Ac/Test_Ac_Event_20.jpg,e,response,Ac,e,TRUE
,,,,,image-keyboard-response,175,539455,0.0-7.0-5.0-0.1,2,,1696,img/testing_events/Ac/Test_Ac_Event_8.jpg,n,response,Ac,e,FALSE
,,,,,image-keyboard-response,176,540627,0.0-7.0-5.0-0.2,2,,1171,img/testing_events/Ac/Test_Ac_Event_23.jpg,n,response,Ac,n,TRUE
